delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_time_hours,customer_id_x,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,complaint_id,customer_id_y,complaint_type,channel,complaint_severity,created_at,status,resolution_days,compensation_amount,has_complaint,incident_id,incident_type,reported_at,incident_severity,resolution_status,resolved_hours,has_incident,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version
DL00790,O00628,D170,V039,H08,2024-10-26 12:51:00,2024-10-27 03:56:55.676864,Delayed,12.25,0,1,3.68,5.21,15.098799128888889,C0056,Passenger,2024-10-26 10:05:00,12,RiverSide,north,Medium,52.85,App,1,CP0318,C0056,Delay,App,Medium,2024-11-02 10:05:00,Open,5.0,20.42,True,I0140,RouteDeviation,2024-10-26 16:14:00,High,Open,10.9,True,West,FullTime,14,75.2,4.48,Morning,1,EV,EAST,2025-01-01 01:38:00,69.5,37024,InRepair,v1.9
DL00791,O01047,D085,V116,H01,2025-11-10 17:11:00,2025-11-10 20:04:01.891025,OnTime,21.48,1,0,4.67,22.23,2.8838586180555557,C0121,Parcel,2025-11-10 15:49:00,4,West,RiverSide,High,32.59,Phone,0,,,,,,,,,,False,,,,,,,False,North,PartTime,9,84.5,4.11,Evening,0,Diesel,EAST,2025-04-23 07:10:00,62.7,71822,Active,v2.1
DL00792,O00033,D106,V094,H08,2025-12-30 21:39:00,2025-12-31 14:37:51.118085,Failed,14.69,1,0,3.2,16.8,16.980866134722223,C0471,Retail,2025-12-30 21:02:00,6,NORTH,East,Low,36.7,Phone,1,,,,,,,,,,False,,,,,,,False,Central,Contract,12,71.9,3.66,Morning,1,CargoVan,CENTRAL,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9
DL00793,O00095,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08.347336,OnTime,17.36,2,0,4.7,14.29,22.81898537111111,C0378,Medical,2025-05-15 13:31:00,24,SOUTH,NORTH,Low,103.06,App,0,,,,,,,,,,False,,,,,,,False,South,FullTime,5,56.0,3.55,Flexible,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0
DL00794,O00265,D052,V079,H04,2024-05-19 02:54:00,2024-05-19 08:03:52.670590,Delayed,12.37,1,0,1.76,17.61,5.164630719444445,C0244,Parcel,2024-05-19 00:12:00,4,RiverSide,South,Medium,20.51,App,0,,,,,,,,,,False,,,,,,,False,Riverside,FullTime,8,71.7,3.39,Morning,1,EV,AIRPORT,2025-12-01 18:20:00,100.0,117995,Active,v2.2
DL00795,O00151,D068,V062,H05,2025-03-02 11:55:00,2025-03-02 16:00:58.681244,OnTime,2.99,0,0,4.03,9.67,4.099633678888889,C0446,Retail,2025-03-02 11:33:00,4,WEST,EAST,Medium,179.57,Web,0,,,,,,,,,,False,,,,,,,False,Central,PartTime,10,83.9,3.99,Flexible,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0
DL00796,O00860,D139,V098,H05,2024-04-26 22:58:00,2024-04-26 23:15:49.272884,OnTime,19.21,2,0,4.08,14.76,0.29702024555555556,C0076,Medical,2024-04-26 21:44:00,2,EAST,SOUTH,Medium,292.33,App,0,,,,,,,,,,False,,,,,,,False,South,FullTime,10,71.4,4.99,Evening,1,Diesel,WEST,2025-12-29 15:01:00,69.7,73011,Active,v2.1
DL00797,O00894,D138,V066,H01,2024-01-15 01:08:00,2024-01-15 04:42:43.941796,Delayed,11.19,1,0,3.85,5.56,3.578872721111111,C0636,Parcel,2024-01-14 22:16:00,2,EAST,AIRPORT,Low,114.94,Web,0,CP0311,C0636,DriverBehaviour,App,High,2024-01-15 22:16:00,Resolved,19.0,0.0,True,,,,,,,False,Ctr,PartTime,11,69.2,4.61,Evening,1,Hybrid,NORTH,2024-04-10 18:00:00,77.7,98535,Scheduled,v2.2
DL00798,O00850,D046,V073,H07,2024-07-31 22:19:00,2024-08-01 02:44:15.525375,OnTime,12.93,2,0,4.63,14.15,4.4209792708333335,C0601,Parcel,2024-07-31 21:27:00,6,West,East,High,24.48,App,0,,,,,,,,,,False,I0242,AppSyncError,2024-08-01 00:27:00,Low,Closed,16.5,True,South,FullTime,5,82.2,4.06,Morning,1,Hybrid,AIRPORT,2024-05-28 05:33:00,76.7853448275862,191353,Active,v2.1
DL00799,O01233,D125,V103,H04,2024-04-25 19:34:00,,OnTime,11.72,1,0,4.41,9.63,,C0520,Retail,2024-04-25 18:23:00,4,West,South,High,51.7,Phone,0,,,,,,,,,,False,I0068,CustomerNoShow,2024-04-25 20:37:00,Low,Open,16.6,True,NORTH,PartTime,15,90.5,4.07,Morning,1,Hybrid,North,2025-01-06 03:21:00,100.0,181609,InRepair,v2.1
DL00800,O01147,D001,V008,H02,2024-04-20 00:58:00,2024-04-20 13:46:46.149267,Delayed,10.59,1,0,3.41,13.12,12.812819240833333,C0165,Retail,2024-04-19 22:04:00,2,SOUTH,South,Low,149.49,App,0,,,,,,,,,,False,I0260,VehicleFault,2024-04-20 04:36:00,Low,PendingVendor,6.1,True,AIRPORT,FullTime,8,67.8,3.54,Morning,1,EV,RiverSide,2025-06-14 03:47:00,90.5,49711,Active,v2.0
DL00801,O00463,D151,V118,H07,2025-02-20 02:40:00,2025-02-20 04:53:27.043106,OnTime,12.81,0,0,3.78,18.21,2.2241786405555555,C0370,Medical,2025-02-20 01:55:00,2,East,CENTRAL,Low,96.83,App,0,,,,,,,,,,False,,,,,,,False,East,FullTime,2,71.3,4.69,Flexible,1,Diesel,Riverside,2025-02-18 12:40:00,78.0,145165,Active,v2.1
DL00802,O00691,D092,V086,H08,2024-11-18 03:56:00,2024-11-18 14:22:24.207063,OnTime,11.27,0,0,3.79,9.97,10.4400575175,C0532,Retail,2024-11-18 01:09:00,12,NORTH,EAST,High,231.13,App,0,,,,,,,,,,False,,,,,,,False,East,FullTime,15,88.2,4.24,Evening,1,EV,CENTRAL,2024-02-25 07:56:00,82.8,42307,Scheduled,v2.2
DL00803,O00368,D080,V093,H05,2024-12-05 00:47:00,2024-12-05 02:50:15.142329,OnTime,13.02,3,0,3.98,12.99,2.0542062025,C0552,Business,2024-12-04 22:26:00,4,Central,north,High,89.38,App,1,CP0132,C0552,AppIssue,Phone,High,2024-12-10 22:26:00,Resolved,6.0,41.06,True,,,,,,,False,Central,FullTime,11,74.91472392638036,4.35,Flexible,1,CargoVan,Central,2025-03-04 19:16:00,69.2,119136,Scheduled,v2.0
DL00804,O00015,D052,V097,H03,2025-11-09 05:43:00,2025-11-09 09:20:46.099682,OnTime,9.3,1,0,3.94,9.13,3.629472133888889,C0300,Business,2025-11-09 03:04:00,6,SOUTH,East,High,145.58,Web,0,,,,,,,,,,False,I0190,ProofMissing,2025-11-09 06:08:00,Medium,Closed,7.2,True,Riverside,FullTime,8,71.7,3.39,Morning,1,EV,Ctr,2024-11-12 12:56:00,92.1,18680,Active,v2.1
DL00804,O00015,D052,V097,H03,2025-11-09 05:43:00,2025-11-09 09:20:46.099682,OnTime,9.3,1,0,3.94,9.13,3.629472133888889,C0300,Business,2025-11-09 03:04:00,6,SOUTH,East,High,145.58,Web,0,,,,,,,,,,False,I0275,RouteDeviation,2025-11-09 06:06:00,Low,Closed,16.9,True,Riverside,FullTime,8,71.7,3.39,Morning,1,EV,Ctr,2024-11-12 12:56:00,92.1,18680,Active,v2.1
DL00805,O00215,D033,V057,H07,2024-01-07 12:44:00,2024-01-07 11:01:00.000000,OnTime,16.4,2,0,4.73,9.99,,C0341,Business,2024-01-07 10:37:00,1,West,West,Medium,84.03,Phone,1,,,,,,,,,,False,,,,,,,False,South,PartTime,9,59.8,4.05,Night,1,EV,Riverside,2025-06-07 06:32:00,76.0,160770,InRepair,v2.0
DL00806,O00128,D117,V108,H07,2025-12-28 14:40:00,2025-12-30 04:18:53.684717,Delayed,40.11,2,1,2.68,24.27,37.64824575472222,C0611,Medical,2025-12-28 13:56:00,24,Airport,Airport,Medium,136.66,App,0,CP0197,C0611,Delay,Phone,Medium,2026-01-04 13:56:00,AwaitingCustomer,9.0,0.0,True,I0160,BatteryAlert,2025-12-28 15:15:00,Low,Closed,10.2,True,north,FullTime,1,71.1,3.93,Flexible,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9
DL00807,O00089,D103,V061,H05,2025-04-24 20:33:00,2025-04-25 04:18:13.985090,Failed,1.2,2,0,2.8,8.46,7.753884747222222,C0339,Medical,2025-04-24 18:23:00,6,South,North,High,52.58,Web,1,CP0294,C0339,AppIssue,Phone,High,2025-04-30 18:23:00,Open,19.0,39.64,True,,,,,,,False,Central,FullTime,15,72.5,4.4,Morning,1,Diesel,South,2025-08-06 20:40:00,60.3,126438,Active,v2.2
DL00808,O00993,D055,V009,H04,2025-06-07 23:43:00,2025-06-08 22:37:54.973798,OnTime,10.76,1,0,4.77,9.73,22.915270499444446,C0440,Passenger,2025-06-07 23:31:00,24,EAST,north,High,51.85,Phone,1,,,,,,,,,,False,,,,,,,False,Central,FullTime,15,90.5,5.0,Flexible,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1
DL00809,O01071,D043,V051,H05,2025-02-27 00:21:00,2025-02-27 16:48:45.890797,Delayed,13.21,1,1,4.41,16.54,16.46274744361111,C0055,Retail,2025-02-26 23:35:00,12,South,EAST,Medium,97.8,App,0,,,,,,,,,,False,I0017,ProofMissing,2025-02-27 00:31:00,Low,Closed,0.0,True,NORTH,FullTime,13,80.3,4.6,Evening,0,EV,North,2024-11-21 11:04:00,87.8,141107,Active,v2.0
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,OnTime,15.23,0,0,5.0,11.22,2.610274713888889,C0452,Passenger,2025-03-09 15:46:00,4,NORTH,Airport,Low,56.59,API,0,CP0248,C0452,Billing,Phone,Low,2025-03-16 15:46:00,Open,5.0,1.45,True,I0098,TemperatureIssue,2025-03-09 18:58:00,Critical,PendingVendor,2.8,True,North,PartTime,3,76.9,3.72,Morning,1,CargoVan,WEST,2024-04-23 20:57:00,73.7,122638,Scheduled,v2.0
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,OnTime,15.23,0,0,5.0,11.22,2.610274713888889,C0452,Passenger,2025-03-09 15:46:00,4,NORTH,Airport,Low,56.59,API,0,CP0248,C0452,Billing,Phone,Low,2025-03-16 15:46:00,Open,5.0,1.45,True,I0195,TemperatureIssue,2025-03-09 20:27:00,Medium,Escalated,16.3,True,North,PartTime,3,76.9,3.72,Morning,1,CargoVan,WEST,2024-04-23 20:57:00,73.7,122638,Scheduled,v2.0
DL00811,O00404,D160,V082,H01,2025-10-17 23:22:00,2025-10-17 21:59:16.160742,OnTime,8.18,0,0,3.16,10.81,,C0139,Passenger,2025-10-17 20:55:00,1,South,Airport,Medium,213.39,Phone,0,CP0188,C0139,Billing,Phone,Low,2025-10-19 20:55:00,Resolved,7.0,8.19,True,,,,,,,False,East,FullTime,12,72.8,4.48,Morning,1,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1
DL00812,O01016,D073,V059,H02,2024-06-04 00:55:00,2024-06-04 05:47:54.997877,OnTime,23.74,4,0,5.0,11.75,4.8819438547222225,C0407,Retail,2024-06-03 23:17:00,6,Airport,SOUTH,High,76.82,Unknown,0,,,,,,,,,,False,,,,,,,False,East,FullTime,11,76.9,4.58,Evening,1,Hybrid,AIRPORT,2024-03-02 20:36:00,85.2,188332,InRepair,v2.1
DL00813,O00869,D144,V045,H01,2024-02-26 07:08:00,2024-02-26 06:52:48.604826,OnTime,14.17,0,0,3.56,13.63,,C0490,Parcel,2024-02-26 05:39:00,4,CENTRAL,Riverside,Medium,59.8,App,1,CP0060,C0490,MissedPickup,App,Low,2024-03-05 05:39:00,Resolved,4.0,0.0,True,,,,,,,False,West,FullTime,6,85.0,3.83,Morning,1,EV,EAST,2025-08-10 04:56:00,88.0,190688,Active,v2.2
DL00814,O00471,D123,V060,H04,2025-06-07 15:06:00,2025-06-07 20:22:06.341483,OnTime,8.94,0,0,3.81,12.08,5.268428189722222,C0346,Passenger,2025-06-07 13:43:00,6,East,AIRPORT,Medium,69.38,Web,0,,,,,,,,,,False,,,,,,,False,RiverSide,FullTime,3,93.5,4.12,Flexible,1,CargoVan,Ctr,2025-09-09 03:22:00,80.2,65113,InRepair,v2.0
DL00815,O00771,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.534602,Delayed,13.86,0,0,2.94,18.01,8.372370722777777,C0208,Passenger,2025-07-27 22:53:00,6,East,West,High,32.94,App,0,CP0272,C0208,Delay,App,Medium,2025-07-29 22:53:00,Resolved,10.0,12.97,True,,,,,,,False,South,PartTime,4,61.5,3.59,Flexible,1,EV,RiverSide,2025-08-17 06:19:00,67.6,215407,InRepair,v2.1
DL00816,O00857,D017,V047,H05,2025-05-20 21:07:00,2025-05-20 20:41:43.617855,OnTime,1.2,1,0,3.44,13.41,,C0104,Retail,2025-05-20 19:36:00,1,Ctr,WEST,High,140.14,App,1,,,,,,,,,,False,,,,,,,False,EAST,PartTime,1,74.91472392638036,4.34,Morning,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,2025-05-27 07:33:29.622512,OnTime,10.07,0,0,3.25,17.74,1.8748951422222222,C0430,Medical,2025-05-27 03:33:00,4,RiverSide,AIRPORT,Medium,64.6,App,0,,,,,,,,,,False,,,,,,,False,West,FullTime,2,79.1,4.48,Flexible,1,CargoVan,north,2024-03-04 20:00:00,78.4,153638,Active,v2.1
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,OnTime,35.25,1,0,5.0,23.18,4.561336851944444,C0576,Retail,2025-11-15 22:01:00,6,AIRPORT,WEST,Medium,59.9,API,1,,,,,,,,,,False,,,,,,,False,Ctr,FullTime,5,66.2,3.71,Flexible,0,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,2025-10-08 10:54:14.928868,Delayed,32.56,2,0,0.0,17.18,7.087480241111111,C0157,Passenger,2025-10-08 02:41:00,2,AIRPORT,Airport,Medium,326.38,Web,0,,,,,,,,,,False,,,,,,,False,AIRPORT,FullTime,12,98.7,4.23,Night,1,Diesel,AIRPORT,2024-11-03 05:34:00,42.0,52074,Active,v2.1
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,Delayed,30.97,2,0,3.07,21.48,8.114961184444445,C0200,Business,2024-12-13 15:50:00,2,Airport,Ctr,Medium,79.83,Web,0,,,,,,,,,,False,I0083,ProofMissing,2024-12-13 20:29:00,High,PendingVendor,9.0,True,NORTH,PartTime,2,61.5,5.0,Evening,0,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,Delayed,30.97,2,0,3.07,21.48,8.114961184444445,C0200,Business,2024-12-13 15:50:00,2,Airport,Ctr,Medium,79.83,Web,0,,,,,,,,,,False,I0168,TemperatureIssue,2024-12-13 20:11:00,High,Closed,7.1,True,NORTH,PartTime,2,61.5,5.0,Evening,0,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587417,OnTime,1.9,4,0,3.85,9.03,11.088218726944445,C0563,Business,2025-07-11 08:58:00,12,Riverside,WEST,Medium,43.18,App,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,12,79.5,4.61,Evening,1,EV,EAST,2024-05-27 22:15:00,100.0,68844,Active,v1.9
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,OnTime,6.47,1,0,3.13,12.84,3.066266907777778,C0427,Medical,2025-10-24 11:20:00,4,WEST,EAST,Medium,9.68,App,0,,,,,,,,,,False,,,,,,,False,Central,PartTime,2,47.2,3.99,Evening,1,CargoVan,NORTH,2024-01-11 00:03:00,74.1,102207,Active,v1.9
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,2025-11-02 05:35:54.325407,Failed,9.55,1,0,1.91,8.94,13.265090390833333,C0590,Passenger,2025-11-01 15:31:00,4,South,EAST,Low,52.51,Phone,0,,,,,,,,,,False,,,,,,,False,WEST,FullTime,15,87.7,3.45,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,2024-10-03 02:44:49.779290,Failed,10.19,2,0,4.45,7.81,13.047160913888888,C0093,Business,2024-10-02 12:27:00,6,Ctr,Riverside,Medium,70.75,Phone,0,CP0126,C0093,Delay,App,Medium,2024-10-04 12:27:00,Open,15.0,12.62,True,,,,,,,False,Airport,PartTime,9,79.3,4.69,Morning,1,EV,EAST,2024-05-27 22:15:00,100.0,68844,Active,v1.9
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,Failed,11.9,0,0,2.26,21.03,6.260239231388889,C0056,Retail,2024-09-21 19:29:00,2,Central,Airport,High,98.19,Web,0,,,,,,,,,,False,,,,,,,False,West,FullTime,13,66.4,3.8,Night,1,Diesel,AIRPORT,2025-09-17 08:52:00,68.6,78468,Active,v2.2
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,OnTime,24.56,1,0,3.83,14.2,3.13414583,C0248,Parcel,2025-12-14 08:08:00,1,Airport,WEST,Low,116.34,Web,0,,,,,,,,,,False,,,,,,,False,Ctr,FullTime,2,71.1,4.57,Night,1,Diesel,CENTRAL,2025-06-22 17:38:00,83.0,71294,Active,v2.2
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.807951,OnTime,16.9,2,0,4.87,11.29,0.17216887527777777,C0353,Parcel,2025-03-10 05:43:00,2,WEST,AIRPORT,Medium,48.85,App,0,,,,,,,,,,False,,,,,,,False,Riverside,FullTime,14,59.6,4.02,Morning,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2025-07-04 03:08:31.719036,OnTime,8.27,0,0,4.79,14.23,0.47547751,C0419,Medical,2025-07-04 00:21:00,4,SOUTH,West,Low,123.72,App,0,CP0169,C0419,MissedPickup,App,Medium,2025-07-08 00:21:00,Resolved,9.0,11.78,True,,,,,,,False,South,FullTime,5,56.0,3.55,Flexible,1,Hybrid,CENTRAL,2025-07-20 18:17:00,71.4,187158,Active,v2.1
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.493540,OnTime,7.91,2,0,3.83,6.45,1.1487482055555556,C0383,Business,2024-09-28 14:05:00,2,RiverSide,RiverSide,Low,82.0,Web,0,,,,,,,,,,False,,,,,,,False,WEST,FullTime,8,75.6,4.48,Morning,1,EV,RiverSide,2025-06-14 03:47:00,90.5,49711,Active,v2.0
DL00830,O01114,D164,V071,H01,2024-12-14 00:50:00,2024-12-13 23:09:00.000000,OnTime,11.1,2,0,4.33,10.17,,C0278,Passenger,2024-12-13 22:45:00,1,Riverside,East,Medium,94.52,App,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,5,76.1,4.07,Flexible,1,EV,West,2024-05-27 18:12:00,73.8,195310,Scheduled,v1.9
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2025-10-06 04:17:27.447541,Failed,15.56,0,1,2.38,10.87,22.440957650277777,C0077,Passenger,2025-10-05 04:59:00,4,north,north,Medium,122.25,App,0,CP0124,C0077,SupportExperience,Phone,Low,2025-10-16 04:59:00,Resolved,7.0,0.0,True,,,,,,,False,South,Contract,12,88.2,3.99,Flexible,1,CargoVan,WEST,2024-04-23 20:57:00,73.7,122638,Scheduled,v2.0
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,Failed,18.52,0,0,4.27,13.94,10.294934801111111,C0467,Retail,2025-06-16 02:09:00,2,RiverSide,East,Low,217.11,Phone,0,,,,,,,,,,False,,,,,,,False,North,FullTime,12,80.8,4.16,Flexible,1,Hybrid,AIRPORT,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2025-05-26 14:09:55.922884,OnTime,16.28,0,0,4.22,17.55,2.298867467777778,C0512,Passenger,2025-05-26 10:22:00,2,North,WEST,High,105.64,Phone,1,,,,,,,,,,False,,,,,,,False,East,Contract,5,77.6,3.81,Flexible,1,CargoVan,NORTH,2024-05-06 13:52:00,74.9,93084,Active,v2.1
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2025-12-13 12:03:16.927322,OnTime,15.51,2,0,4.58,9.85,5.054702033888889,C0478,Passenger,2025-12-13 04:54:00,6,EAST,WEST,Low,118.02,Phone,0,,,,,,,,,,False,,,,,,,False,EAST,FullTime,9,68.7,3.36,Flexible,1,Hybrid,SOUTH,2024-09-06 02:11:00,65.8,92896,Active,v2.0
DL00835,O00188,D096,V005,H05,2025-09-09 04:34:00,2025-09-09 17:10:45.169556,Delayed,13.48,1,0,2.68,14.25,12.61254709888889,C0558,Passenger,2025-09-09 03:02:00,4,Riverside,Ctr,Medium,138.45,App,1,,,,,,,,,,False,,,,,,,False,Ctr,FullTime,4,56.4,4.03,Morning,1,CargoVan,West,2025-11-15 11:08:00,58.6,146638,Active,v2.2
DL00836,O00206,D095,V057,H01,2025-12-10 16:47:00,,Failed,6.64,1,0,2.74,9.53,,C0255,Parcel,2025-12-10 14:25:00,4,SOUTH,EAST,Low,20.86,App,1,CP0070,C0255,Delay,Phone,Medium,2025-12-20 14:25:00,Escalated,7.0,28.5,True,,,,,,,False,WEST,FullTime,12,99.0,3.15,Night,1,EV,Riverside,2025-06-07 06:32:00,76.0,160770,InRepair,v2.0
DL00837,O01092,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,OnTime,5.31,0,0,3.76,9.42,5.8763776275,C0482,Passenger,2025-12-10 13:24:00,6,north,EAST,Low,97.48,Web,0,,,,,,,,,,False,,,,,,,False,Riverside,FullTime,8,71.7,3.39,Morning,1,CargoVan,EAST,2025-06-05 03:01:00,62.4,18034,Active,v2.1
DL00838,O00909,D117,V103,H03,2025-01-05 03:05:00,2025-01-06 10:48:03.226335,Failed,14.62,1,1,2.31,20.66,31.717562870833333,C0324,Business,2025-01-05 02:09:00,12,north,EAST,High,117.13,App,0,,,,,,,,,,False,,,,,,,False,north,FullTime,1,71.1,3.93,Flexible,1,Hybrid,North,2025-01-06 03:21:00,100.0,181609,InRepair,v2.1
DL00839,O00566,D078,V096,H03,2024-04-07 01:03:00,2024-04-07 13:40:24.565912,Failed,7.89,2,1,1.65,11.74,12.623490531111111,C0455,Parcel,2024-04-07 00:06:00,6,Ctr,Central,Medium,97.68,Phone,0,,,,,,,,,,False,,,,,,,False,north,FullTime,11,73.7,4.28,Morning,1,CargoVan,East,2025-08-21 07:26:00,85.1,193315,InRepair,v2.0
DL00840,O01162,D102,V106,H04,2025-06-09 11:40:00,2025-06-09 11:15:00.000000,OnTime,7.84,0,0,4.18,13.23,,C0261,Passenger,2025-06-09 10:51:00,2,RiverSide,EAST,Medium,89.31,API,0,CP0078,C0261,AppIssue,Email,Low,2025-06-09 10:51:00,AwaitingCustomer,1.0,18.23,True,,,,,,,False,East,PartTime,10,67.6,4.62,Morning,1,CargoVan,NORTH,2024-05-06 13:52:00,74.9,93084,Active,v2.1
DL00841,O00733,D006,V068,H02,2024-08-06 08:40:00,2024-08-06 11:32:19.398363,OnTime,15.77,1,0,3.39,11.44,2.8720551008333333,C0609,Passenger,2024-08-06 07:19:00,6,AIRPORT,West,Medium,161.44,Phone,0,,,,,,,,,,False,,,,,,,False,CENTRAL,FullTime,8,78.8,4.38,Flexible,1,Hybrid,Riverside,2024-06-28 15:49:00,97.5,73769,InRepair,v2.0
DL00842,O00405,D102,V114,H07,2024-02-14 12:17:00,2024-02-14 16:30:15.173103,OnTime,5.55,1,0,3.88,8.89,4.220881417499999,C0055,Business,2024-02-14 10:24:00,6,Ctr,RiverSide,Critical,142.88,App,0,,,,,,,,,,False,,,,,,,False,East,PartTime,10,67.6,4.62,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00843,O00804,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.175948,OnTime,17.19,1,0,4.66,12.85,22.70449331888889,C0383,Parcel,2024-03-13 10:21:00,24,CENTRAL,Riverside,Medium,278.77,Phone,0,,,,,,,,,,False,,,,,,,False,Ctr,PartTime,11,69.2,4.61,Evening,1,Hybrid,SOUTH,2024-04-15 00:26:00,56.2,52021,Active,v2.1
DL00844,O00991,D168,V093,H03,2025-01-03 18:00:00,2025-01-03 17:49:34.887899,OnTime,10.66,1,0,4.63,20.41,,C0175,Business,2025-01-03 15:14:00,4,East,Ctr,High,61.06,App,0,,,,,,,,,,False,I0164,RouteDeviation,2025-01-03 20:43:00,Critical,Closed,15.9,True,North,FullTime,12,93.6,3.84,Morning,1,CargoVan,Central,2025-03-04 19:16:00,69.2,119136,Scheduled,v2.0
DL00845,O01218,D162,V047,H05,2025-03-15 04:24:00,2025-03-15 06:23:14.327139,OnTime,32.79,2,0,4.64,13.5,1.9873130941666666,C0065,Retail,2025-03-15 02:11:00,4,AIRPORT,north,Medium,101.68,Phone,0,,,,,,,,,,False,,,,,,,False,RiverSide,Contract,11,69.0,4.62,Night,1,EV,Ctr,2025-02-15 14:49:00,93.7,134347,Scheduled,v2.2
DL00846,O01118,D038,V004,H03,2024-02-26 19:54:00,2024-02-26 23:58:17.438286,OnTime,17.64,0,0,4.01,17.89,4.071510635,C0106,Passenger,2024-02-26 19:20:00,4,WEST,WEST,High,65.93,App,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,5,67.4,3.72,Evening,1,Hybrid,RiverSide,2024-06-07 13:21:00,76.7853448275862,36310,Active,v2.2
DL00847,O00134,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870311,OnTime,1.46,0,0,4.09,7.98,5.202741753055555,C0010,Parcel,2024-12-22 18:12:00,4,South,West,Critical,23.34,App,0,,,,,,,,,,False,I0092,ProofMissing,2024-12-22 20:55:00,High,Open,0.0,True,Airport,FullTime,4,67.0,4.35,Evening,1,CargoVan,East,2025-07-03 09:34:00,83.6,73804,Active,v2.0
DL00848,O00633,D080,V091,H08,2024-02-12 13:23:00,2024-02-12 14:55:42.792793,OnTime,20.03,3,0,3.93,10.97,1.5452202202777776,C0235,Passenger,2024-02-12 12:52:00,2,Airport,Central,Low,79.57,App,0,,,,,,,,,,False,I0143,VehicleFault,2024-02-12 16:28:00,High,Open,14.5,True,Central,FullTime,11,74.91472392638036,4.35,Flexible,1,Hybrid,EAST,2025-08-24 05:20:00,58.5,172956,Active,v1.9
DL00849,O00169,D160,V016,H08,2025-12-03 14:32:00,2025-12-03 15:00:07.363494,OnTime,8.52,2,0,4.31,13.73,0.46871208166666667,C0399,Retail,2025-12-03 12:34:00,4,East,North,Medium,84.09,App,1,CP0251,C0399,Delay,Chatbot,Low,2025-12-04 12:34:00,Resolved,4.0,0.0,True,,,,,,,False,East,FullTime,12,72.8,4.48,Morning,1,EV,WEST,2024-10-13 19:38:00,63.5,84395,Active,v2.1
